Listing_ID,Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Year_Built,Finish,View,Seller_Type,Amenities,Description,Link,Amenities_Count,Is_Installments
EG-6865707,Duplex,https://aqarmap.com.eg/en/listing/6865707 projects sky bridge,11875500.0,136500.0,56.0,,"##Services Available in Sky Bridge Al-Fath Group was keen to provide all the basic services for an ideal work environment and to attract customers to the shops, as well as the services and luxuries necessary for a modern and upscale life for the residents, and these services include: Security and guarding systems that work throughout the day to maintain security and safety within the project, in addition to the presence of the latest fire alarms and extinguishers. The first hanging restaurant in the administrative capital with the most beautiful views T, in addition to other restaurants and cafes that serve delicious foods. Conference and meeting rooms equipped to the highest standard, and areas designated to receive visitors. Using clean solar energy as a source of energy, saving Wi-Fi up for the entire project. Wide green areas, swimming pools and water fountains for stunning views. Use light and noise insulating glass to keep calm and focus on business. A safe kids area with fun games. Health club, spa, jacuzzi and gym equipped with the latest sports equipment. A separate hotel building in the Downtown with hotel units. 2 elevators and escalators to facilitate the transition between floors. A private entrance to the administrative building and another to the residential building. Attractive exterior facades attract attention. Private bathrooms for administrative units.",10.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking, Garden",,https://aqarmap.com.eg/en/listing/6865707-projects-sky-bridge/,5,1
EG-6865682,Duplex,https://aqarmap.com.eg/en/listing/6865682 projects sky bridge,3376800.0,93800.0,56.0,,"##Services Available in Sky Bridge Al-Fath Group was keen to provide all the basic services for an ideal work environment and to attract customers to the shops, as well as the services and luxuries necessary for a modern and upscale life for the residents, and these services include: Security and guarding systems that work throughout the day to maintain security and safety within the project, in addition to the presence of the latest fire alarms and extinguishers. The first hanging restaurant in the administrative capital with the most beautiful views T, in addition to other restaurants and cafes that serve delicious foods. Conference and meeting rooms equipped to the highest standard, and areas designated to receive visitors. Using clean solar energy as a source of energy, saving Wi-Fi up for the entire project. Wide green areas, swimming pools and water fountains for stunning views. Use light and noise insulating glass to keep calm and focus on business. A safe kids area with fun games. Health club, spa, jacuzzi and gym equipped with the latest sports equipment. A separate hotel building in the Downtown with hotel units. 2 elevators and escalators to facilitate the transition between floors. A private entrance to the administrative building and another to the residential building. Attractive exterior facades attract attention. Private bathrooms for administrative units.",10.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking, Garden",,https://aqarmap.com.eg/en/listing/6865682-projects-sky-bridge/,5,1
EG-6898751,Apartment,cairo 6th of october el tawsaat el shamalya hy 2000 qt,2520000.0,18000.0,140.0,3 rooms,2 bathroom,4.0,2026.0,1,Main Street,Developer,,,https://aqarmap.com.eg/en/listing/6898751-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-hy-2000-qt/,0,1
EG-6865665,Duplex,https://aqarmap.com.eg/en/listing/6865665 projects sky bridge,3610000.0,95000.0,56.0,,"##Services Available in Sky Bridge Al-Fath Group was keen to provide all the basic services for an ideal work environment and to attract customers to the shops, as well as the services and luxuries necessary for a modern and upscale life for the residents, and these services include: Security and guarding systems that work throughout the day to maintain security and safety within the project, in addition to the presence of the latest fire alarms and extinguishers. The first hanging restaurant in the administrative capital with the most beautiful views T, in addition to other restaurants and cafes that serve delicious foods. Conference and meeting rooms equipped to the highest standard, and areas designated to receive visitors. Using clean solar energy as a source of energy, saving Wi-Fi up for the entire project. Wide green areas, swimming pools and water fountains for stunning views. Use light and noise insulating glass to keep calm and focus on business. A safe kids area with fun games. Health club, spa, jacuzzi and gym equipped with the latest sports equipment. A separate hotel building in the Downtown with hotel units. 2 elevators and escalators to facilitate the transition between floors. A private entrance to the administrative building and another to the residential building. Attractive exterior facades attract attention. Private bathrooms for administrative units.",11.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking, Garden",,https://aqarmap.com.eg/en/listing/6865665-projects-sky-bridge/,5,1
EG-6884802,Building,cairo 6th of october el ahyaa neighborhood 7th,30000000.0,69767.0,430.0,,,,2015.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6884802-for-sale-cairo-6th-of-october-el-ahyaa-neighborhood-7th/,0,0
EG-6865688,Duplex,https://aqarmap.com.eg/en/listing/6865688 projects sky bridge,5346600.0,93800.0,56.0,,"##Services Available in Sky Bridge Al-Fath Group was keen to provide all the basic services for an ideal work environment and to attract customers to the shops, as well as the services and luxuries necessary for a modern and upscale life for the residents, and these services include: Security and guarding systems that work throughout the day to maintain security and safety within the project, in addition to the presence of the latest fire alarms and extinguishers. The first hanging restaurant in the administrative capital with the most beautiful views T, in addition to other restaurants and cafes that serve delicious foods. Conference and meeting rooms equipped to the highest standard, and areas designated to receive visitors. Using clean solar energy as a source of energy, saving Wi-Fi up for the entire project. Wide green areas, swimming pools and water fountains for stunning views. Use light and noise insulating glass to keep calm and focus on business. A safe kids area with fun games. Health club, spa, jacuzzi and gym equipped with the latest sports equipment. A separate hotel building in the Downtown with hotel units. 2 elevators and escalators to facilitate the transition between floors. A private entrance to the administrative building and another to the residential building. Attractive exterior facades attract attention. Private bathrooms for administrative units.",10.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking, Garden",,https://aqarmap.com.eg/en/listing/6865688-projects-sky-bridge/,5,1
EG-6878638,Apartment,cairo new cairo dar misr dar misr el andalous,3200000.0,24615.0,130.0,3 rooms,2 bathroom,1.0,2019.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6878638-for-sale-cairo-new-cairo-dar-misr-dar-misr-el-andalous/,0,0
EG-6865692,Duplex,https://aqarmap.com.eg/en/listing/6865692 projects sky bridge,7788000.0,132000.0,56.0,,"##Services Available in Sky Bridge Al-Fath Group was keen to provide all the basic services for an ideal work environment and to attract customers to the shops, as well as the services and luxuries necessary for a modern and upscale life for the residents, and these services include: Security and guarding systems that work throughout the day to maintain security and safety within the project, in addition to the presence of the latest fire alarms and extinguishers. The first hanging restaurant in the administrative capital with the most beautiful views T, in addition to other restaurants and cafes that serve delicious foods. Conference and meeting rooms equipped to the highest standard, and areas designated to receive visitors. Using clean solar energy as a source of energy, saving Wi-Fi up for the entire project. Wide green areas, swimming pools and water fountains for stunning views. Use light and noise insulating glass to keep calm and focus on business. A safe kids area with fun games. Health club, spa, jacuzzi and gym equipped with the latest sports equipment. A separate hotel building in the Downtown with hotel units. 2 elevators and escalators to facilitate the transition between floors. A private entrance to the administrative building and another to the residential building. Attractive exterior facades attract attention. Private bathrooms for administrative units.",11.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking, Garden",,https://aqarmap.com.eg/en/listing/6865692-projects-sky-bridge/,5,1
EG-6884789,Apartment,cairo al oubour l bwr ljdyd mosalsal 2,2250000.0,18000.0,125.0,2 rooms,2 bathroom,4.0,2026.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6884789-for-sale-cairo-al-oubour-l-bwr-ljdyd-mosalsal-2/,0,1
EG-6865673,Duplex,https://aqarmap.com.eg/en/listing/6865673 projects sky bridge,5890000.0,95000.0,56.0,,"##Services Available in Sky Bridge Al-Fath Group was keen to provide all the basic services for an ideal work environment and to attract customers to the shops, as well as the services and luxuries necessary for a modern and upscale life for the residents, and these services include: Security and guarding systems that work throughout the day to maintain security and safety within the project, in addition to the presence of the latest fire alarms and extinguishers. The first hanging restaurant in the administrative capital with the most beautiful views T, in addition to other restaurants and cafes that serve delicious foods. Conference and meeting rooms equipped to the highest standard, and areas designated to receive visitors. Using clean solar energy as a source of energy, saving Wi-Fi up for the entire project. Wide green areas, swimming pools and water fountains for stunning views. Use light and noise insulating glass to keep calm and focus on business. A safe kids area with fun games. Health club, spa, jacuzzi and gym equipped with the latest sports equipment. A separate hotel building in the Downtown with hotel units. 2 elevators and escalators to facilitate the transition between floors. A private entrance to the administrative building and another to the residential building. Attractive exterior facades attract attention. Private bathrooms for administrative units.",11.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking, Garden",,https://aqarmap.com.eg/en/listing/6865673-projects-sky-bridge/,5,1
EG-6885560,Apartment,cairo new cairo lrhb city phase 7,9200000.0,56790.0,162.0,3 rooms,2 bathroom,3.0,2026.0,1,Garden,Broker,Garden,,https://aqarmap.com.eg/en/listing/6885560-for-sale-cairo-new-cairo-lrhb-city-phase-7/,1,0
EG-6865624,Duplex,https://aqarmap.com.eg/en/listing/6865624 projects sky bridge,24786677.0,291608.0,56.0,,"##Services Available in Sky Bridge Al-Fath Group was keen to provide all the basic services for an ideal work environment and to attract customers to the shops, as well as the services and luxuries necessary for a modern and upscale life for the residents, and these services include: Security and guarding systems that work throughout the day to maintain security and safety within the project, in addition to the presence of the latest fire alarms and extinguishers. The first hanging restaurant in the administrative capital with the most beautiful views T, in addition to other restaurants and cafes that serve delicious foods. Conference and meeting rooms equipped to the highest standard, and areas designated to receive visitors. Using clean solar energy as a source of energy, saving Wi-Fi up for the entire project. Wide green areas, swimming pools and water fountains for stunning views. Use light and noise insulating glass to keep calm and focus on business. A safe kids area with fun games. Health club, spa, jacuzzi and gym equipped with the latest sports equipment. A separate hotel building in the Downtown with hotel units. 2 elevators and escalators to facilitate the transition between floors. A private entrance to the administrative building and another to the residential building. Attractive exterior facades attract attention. Private bathrooms for administrative units.",0.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking, Garden",,https://aqarmap.com.eg/en/listing/6865624-projects-sky-bridge/,5,1
EG-6898746,Apartment,cairo 6th of october el tawsaat el shamalya hy 2000 qt,2520000.0,18000.0,140.0,3 rooms,2 bathroom,4.0,2026.0,1,Main Street,Developer,,,https://aqarmap.com.eg/en/listing/6898746-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-hy-2000-qt/,0,1
EG-6865670,Duplex,https://aqarmap.com.eg/en/listing/6865670 projects sky bridge,4180000.0,95000.0,56.0,,"##Services Available in Sky Bridge Al-Fath Group was keen to provide all the basic services for an ideal work environment and to attract customers to the shops, as well as the services and luxuries necessary for a modern and upscale life for the residents, and these services include: Security and guarding systems that work throughout the day to maintain security and safety within the project, in addition to the presence of the latest fire alarms and extinguishers. The first hanging restaurant in the administrative capital with the most beautiful views T, in addition to other restaurants and cafes that serve delicious foods. Conference and meeting rooms equipped to the highest standard, and areas designated to receive visitors. Using clean solar energy as a source of energy, saving Wi-Fi up for the entire project. Wide green areas, swimming pools and water fountains for stunning views. Use light and noise insulating glass to keep calm and focus on business. A safe kids area with fun games. Health club, spa, jacuzzi and gym equipped with the latest sports equipment. A separate hotel building in the Downtown with hotel units. 2 elevators and escalators to facilitate the transition between floors. A private entrance to the administrative building and another to the residential building. Attractive exterior facades attract attention. Private bathrooms for administrative units.",11.0,,1,Main Street,,"Elevator, Security, Swimming Pool, Parking, Garden",,https://aqarmap.com.eg/en/listing/6865670-projects-sky-bridge/,5,1
EG-6898742,Apartment,cairo 6th of october el tawsaat el shamalya hy 2000 qt,2520000.0,18000.0,140.0,3 rooms,2 bathroom,4.0,2026.0,1,Main Street,Developer,,,https://aqarmap.com.eg/en/listing/6898742-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-hy-2000-qt/,0,1
EG-6898748,Apartment,cairo 6th of october el tawsaat el shamalya hy 2000 qt,2520000.0,18000.0,140.0,3 rooms,2 bathroom,4.0,2026.0,1,Main Street,Developer,,,https://aqarmap.com.eg/en/listing/6898748-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-hy-2000-qt/,0,1
EG-6898739,Apartment,cairo 6th of october el tawsaat el shamalya hy 2000 qt,2520000.0,18000.0,140.0,3 rooms,2 bathroom,4.0,2026.0,1,Main Street,Developer,,,https://aqarmap.com.eg/en/listing/6898739-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-hy-2000-qt/,0,1
EG-6898737,Apartment,cairo 6th of october el tawsaat el shamalya hy 2000 qt,2520000.0,18000.0,140.0,3 rooms,2 bathroom,4.0,2026.0,1,Main Street,Developer,,,https://aqarmap.com.eg/en/listing/6898737-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-hy-2000-qt/,0,1
EG-6898733,Apartment,cairo 6th of october el tawsaat el shamalya hy 2000 qt,2520000.0,18000.0,140.0,3 rooms,2 bathroom,4.0,2026.0,1,Main Street,Developer,,,https://aqarmap.com.eg/en/listing/6898733-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-hy-2000-qt/,0,1
EG-6898727,Apartment,cairo 6th of october el tawsaat el shamalya hy 2000 qt,2520000.0,18000.0,140.0,3 rooms,2 bathroom,4.0,2026.0,1,Main Street,Developer,,,https://aqarmap.com.eg/en/listing/6898727-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-hy-2000-qt/,0,1
EG-6898725,Apartment,cairo 6th of october el tawsaat el shamalya hy 2000 qt,2520000.0,18000.0,140.0,3 rooms,2 bathroom,4.0,2026.0,1,Main Street,Developer,,,https://aqarmap.com.eg/en/listing/6898725-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-hy-2000-qt/,0,1
EG-6898719,Apartment,cairo 6th of october el tawsaat el shamalya hy 2000 qt,2520000.0,18000.0,140.0,3 rooms,2 bathroom,4.0,2026.0,1,Main Street,Developer,,,https://aqarmap.com.eg/en/listing/6898719-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-hy-2000-qt/,0,1
EG-6897808,Villa,cairo mokattam compounds uptown cairo levana uptown cairo,57749999.0,122611.0,471.0,3 rooms,4 bathroom,,2026.0,1,Garden,Developer,"Water Meter, Security, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6897808-for-sale-cairo-mokattam-compounds-uptown-cairo-levana-uptown-cairo/,4,0
EG-6884465,Chalet,north coast resorts serena,1400000.0,20000.0,70.0,2 rooms,1 bathroom,3.0,2020.0,1,Pool,Private Owner,"Elevator, Water Meter, Security, Swimming Pool, Balcony",,https://aqarmap.com.eg/en/listing/6884465-for-sale-north-coast-resorts-serena/,5,0
EG-6882142,Apartment,cairo new cairo compounds acasa dar alalamia,10500000.0,67742.0,155.0,3 rooms,2 bathroom,1.0,2025.0,1,Garden,Private Owner,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6882142-for-sale-cairo-new-cairo-compounds-acasa-dar-alalamia/,6,0
EG-6884381,Apartment,cairo al oubour el hay el taseaa el bostan st,2100000.0,18261.0,115.0,2 rooms,1 bathroom,4.0,2026.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6884381-for-sale-cairo-al-oubour-el-hay-el-taseaa-el-bostan-st/,0,1
EG-6883393,Apartment,cairo el zaytun hadayek el zayton abd el rahman nasr st,3200000.0,17297.0,185.0,3 rooms,1 bathroom,10.0,2010.0,1,Main Street,Private Owner,,,https://aqarmap.com.eg/en/listing/6883393-for-sale-cairo-el-zaytun-hadayek-el-zayton-abd-el-rahman-nasr-st/,0,0
EG-6898633,Villa,north coast resorts perla,6500000.0,18571.0,350.0,3 rooms,2 bathroom,,2009.0,1,Corner,Developer,,,https://aqarmap.com.eg/en/listing/6898633-for-sale-north-coast-resorts-perla/,0,1
EG-6901249,Apartment,cairo 6th of october hadaeq october compounds sky hills compound dana,500000.0,5556.0,90.0,2 rooms,1 bathroom,4.0,2026.0,1,Main Street,Broker,"Elevator, Security, Balcony",,https://aqarmap.com.eg/en/listing/6901249-for-sale-cairo-6th-of-october-hadaeq-october-compounds-sky-hills-compound-dana/,3,0
EG-6831413,Apartment,cairo new cairo el andalous al andalus 2 small investor,2900000.0,15676.0,185.0,3 rooms,2 bathroom,1.0,2025.0,1,Garden,Broker,"Water Meter, Security, Garden, Balcony",,https://aqarmap.com.eg/en/listing/6831413-for-sale-cairo-new-cairo-el-andalous-al-andalus-2-small-investor/,4,0
EG-6898688,Apartment,cairo el abbasiya abdou basha abdo basha nemra 10 st,3220000.0,23000.0,140.0,3 rooms,1 bathroom,5.0,2027.0,1,Corner,Developer,"Elevator, Water Meter, Security, Parking, Balcony",,https://aqarmap.com.eg/en/listing/6898688-for-sale-cairo-el-abbasiya-abdou-basha-abdo-basha-nemra-10-st/,5,1
EG-6884162,Apartment,cairo al oubour l bwr ljdyd mosalsal 2,2850000.0,16286.0,175.0,3 rooms,3 bathroom,2.0,2026.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6884162-for-sale-cairo-al-oubour-l-bwr-ljdyd-mosalsal-2/,0,1
EG-6898685,Apartment,cairo el abbasiya abdou basha abdo basha nemra 10 st,2499000.0,21000.0,119.0,3 rooms,1 bathroom,9.0,2027.0,1,Side Street,Developer,"Elevator, Water Meter, Security, Parking, Balcony",,https://aqarmap.com.eg/en/listing/6898685-for-sale-cairo-el-abbasiya-abdou-basha-abdo-basha-nemra-10-st/,5,1
EG-6898683,Apartment,cairo el abbasiya abdou basha abdo basha nemra 10 st,2480000.0,20000.0,124.0,2 rooms,1 bathroom,2.0,2026.0,1,Side Street,Developer,"Elevator, Water Meter, Security, Parking, Balcony",,https://aqarmap.com.eg/en/listing/6898683-for-sale-cairo-el-abbasiya-abdou-basha-abdo-basha-nemra-10-st/,5,1
